PRJNA326482,SRR8062332
PRJNA326482,SRR8062333
PRJNA326482,SRR8062334
PRJNA326482,SRR8062335
PRJNA326482,SRR8062336
PRJNA326482,SRR8062337
PRJNA326482,SRR8062338
PRJNA326482,SRR8062339
PRJNA326482,SRR8062340
PRJNA326482,SRR8062341
PRJNA326482,SRR8062342
PRJNA326482,SRR8062343
PRJNA326482,SRR8062344
PRJNA326482,SRR8062345
PRJNA326482,SRR8062346
PRJNA326482,SRR8062347
PRJNA326482,SRR8062348
PRJNA326482,SRR8062349
PRJNA326482,SRR8062350
PRJNA326482,SRR8062351
PRJNA326482,SRR8062352
PRJNA326482,SRR8062353
PRJNA326482,SRR8062354
PRJNA326482,SRR8062355
PRJNA366222,SRR8088267
PRJNA366221,SRR8088269
PRJNA504027,SRR8168142
PRJNA504027,SRR8168143
PRJNA504027,SRR8168144
PRJNA504027,SRR8168145
PRJNA504027,SRR8168146
PRJNA504027,SRR8168147
PRJNA504027,SRR8168148
PRJNA504027,SRR8168149
PRJNA504027,SRR8168150
PRJNA504027,SRR8168151
PRJNA504027,SRR8168152
PRJNA504027,SRR8168153
PRJNA504027,SRR8168154
PRJNA504027,SRR8168155
PRJNA504027,SRR8168156
PRJNA504027,SRR8168157
PRJNA504027,SRR8168158
PRJNA518427,SRR8535467
PRJNA621966,SRR11568078
PRJNA621966,SRR11568079
PRJEB30510,ERR3016053
PRJNA674982,SRR13009789
PRJNA517740,SRR8504026
PRJNA517740,SRR8504027
PRJNA517740,SRR8504028
PRJNA517740,SRR8504029
PRJNA517740,SRR8504030
PRJNA517740,SRR8504031
PRJNA517740,SRR8504032
PRJNA517740,SRR8504033
PRJNA517740,SRR8504034
PRJNA517740,SRR8504035
PRJNA517740,SRR8504036
PRJNA517740,SRR8504037
PRJNA517740,SRR8504038
PRJNA517740,SRR8504039
PRJNA517740,SRR8504040
PRJNA517740,SRR8504041
PRJNA517740,SRR8504042
PRJNA517740,SRR8504043
PRJNA365437,SRR5467097
PRJNA365437,SRR5467098
PRJNA365438,SRR5467136
PRJNA365439,SRR5467138
PRJNA365279,SRR5468157
PRJNA365271,SRR5468158
PRJNA365282,SRR5468159
PRJNA365280,SRR5468166
PRJNA365273,SRR5468192
PRJNA365283,SRR5468193
PRJNA365270,SRR5468194
PRJNA365281,SRR5468195
PRJNA365272,SRR5468211
PRJNA365274,SRR5468212
PRJNA365275,SRR5468213
PRJNA365278,SRR5468218
PRJNA365284,SRR5468219
PRJNA365277,SRR5468220
PRJNA365276,SRR5468221
PRJNA365289,SRR5468222
PRJNA365290,SRR5468223
PRJNA365288,SRR5468224
PRJNA365285,SRR5468225
PRJNA365291,SRR5468226
PRJNA365286,SRR5468227
PRJNA365287,SRR5468228
PRJNA367268,SRR5468229
PRJNA367274,SRR5468250
PRJNA367270,SRR5468251
PRJNA367269,SRR5468252
PRJNA367272,SRR5468253
PRJNA367271,SRR5468254
PRJNA367275,SRR5468255
PRJNA367276,SRR5468256
PRJNA367277,SRR5468257
PRJNA367278,SRR5468258
PRJNA367279,SRR5468259
PRJNA367281,SRR5468263
PRJNA367280,SRR5468264
PRJNA367282,SRR5468265
PRJNA367284,SRR5468266
PRJNA367283,SRR5468267
PRJNA367285,SRR5468268
PRJNA367287,SRR5468270
PRJNA367286,SRR5468271
PRJNA367289,SRR5468272
PRJNA367288,SRR5468273
PRJNA367290,SRR5468274
PRJNA367291,SRR5468275
PRJNA367292,SRR5468276
PRJNA367293,SRR5468363
PRJNA367294,SRR5468364
PRJNA367295,SRR5468365
PRJNA367299,SRR5468366
PRJNA367296,SRR5468367
PRJNA367300,SRR5468368
PRJNA367301,SRR5468369
PRJNA367304,SRR5468370
PRJNA367302,SRR5468371
PRJNA367303,SRR5468372
PRJNA367306,SRR5468373
PRJNA367308,SRR5468374
PRJNA367307,SRR5468375
PRJNA365243,SRR5468377
PRJNA365244,SRR5468378
PRJNA367310,SRR5468379
PRJNA365245,SRR5468380
PRJNA367311,SRR5468381
PRJNA365246,SRR5468382
PRJNA365247,SRR5468383
PRJNA365248,SRR5468384
PRJNA365249,SRR5468385
PRJNA365253,SRR5468386
PRJNA365250,SRR5468387
PRJNA365255,SRR5468388
PRJNA365251,SRR5468389
PRJNA365260,SRR5468403
PRJNA365262,SRR5468404
PRJNA365259,SRR5468405
PRJNA365256,SRR5468406
PRJNA365261,SRR5468407
PRJNA365257,SRR5468408
PRJNA365263,SRR5468409
PRJNA365267,SRR5468410
PRJNA365264,SRR5468411
PRJNA365265,SRR5468412
PRJNA365266,SRR5468413
PRJNA365268,SRR5468414
PRJNA365269,SRR5468415
PRJNA365132,SRR5468446
PRJNA365133,SRR5468449
PRJNA365134,SRR5468452
PRJNA365135,SRR5468453
PRJNA365136,SRR5468454
PRJNA365137,SRR5468455
PRJNA365140,SRR5468456
PRJNA365141,SRR5468472
PRJNA365139,SRR5468473
PRJNA365138,SRR5468474
PRJNA365144,SRR5468483
PRJNA365142,SRR5468485
PRJNA365143,SRR5468486
PRJNA365147,SRR5468487
PRJNA365145,SRR5468488
PRJNA365148,SRR5468492
PRJNA365166,SRR5468576
PRJNA365207,SRR5468577
PRJNA365204,SRR5468578
PRJNA365210,SRR5468579
PRJNA365222,SRR5468580
PRJNA365220,SRR5468581
PRJNA365221,SRR5468582
PRJNA365229,SRR5468855
PRJNA365223,SRR5468911
PRJNA319196,SRR3681545
PRJNA319196,SRR3681546
PRJNA319196,SRR3681548
PRJNA319196,SRR3681549
PRJNA319196,SRR3681550
PRJNA319196,SRR3681551
PRJNA319196,SRR3681552
PRJNA319196,SRR3681553
PRJNA319196,SRR3681554
PRJNA319196,SRR3681555
PRJNA319196,SRR3681556
PRJNA319196,SRR3681557
PRJNA319196,SRR3681559
PRJNA319196,SRR3681560
PRJNA319196,SRR3681561
PRJNA319196,SRR3681562
PRJNA375217,SRR5693778
PRJNA375218,SRR5693906
PRJNA375221,SRR5693907
PRJNA375220,SRR5693908
PRJNA375219,SRR5693909
PRJNA375222,SRR5694406
PRJNA375223,SRR5694528
PRJNA375227,SRR5694529
PRJNA375224,SRR5694530
PRJNA375225,SRR5694531
PRJNA375226,SRR5694727
PRJNA375228,SRR5698411
PRJNA375229,SRR5699023
PRJNA375230,SRR5699121
PRJNA375232,SRR5701579
PRJNA375231,SRR5702761
PRJNA375233,SRR5703513
PRJNA375234,SRR5704419
PRJNA375236,SRR5705368
PRJNA375235,SRR5706173
PRJNA375237,SRR5706174
PRJNA375238,SRR5706202
PRJNA375241,SRR5707419
PRJNA469503,SRR3988284
PRJNA469426,SRR3988285
PRJNA469444,SRR3988286
PRJNA469441,SRR3988287
PRJNA469478,SRR3988288
PRJNA469428,SRR3988289
PRJNA469467,SRR3988290
PRJNA469501,SRR3988291
PRJNA469474,SRR3988292
PRJNA469489,SRR3988293
PRJNA469485,SRR3988294
PRJNA469508,SRR3988295
PRJNA469510,SRR3988296
PRJNA469518,SRR3988297
PRJNA469436,SRR3988298
PRJNA469470,SRR3988299
PRJNA469463,SRR3988300
PRJNA469468,SRR3988301
PRJNA469495,SRR3988302
PRJNA469443,SRR3988303
PRJNA469462,SRR3988304
PRJNA469438,SRR3988305
PRJNA469451,SRR3988306
PRJNA469502,SRR3988307
PRJNA469512,SRR3988308
PRJNA469430,SRR3988309
PRJNA469511,SRR3988310
PRJNA469455,SRR3988311
PRJNA469466,SRR3988312
PRJNA469461,SRR3988313
PRJNA469439,SRR3988314
PRJNA469434,SRR3988315
PRJNA469446,SRR3988316
PRJNA469515,SRR3988317
PRJNA469450,SRR3988318
PRJNA469448,SRR3988319
PRJNA469483,SRR3988320
PRJNA469500,SRR3988321
PRJNA469498,SRR3988322
PRJNA469509,SRR3988323
PRJNA469486,SRR3988324
PRJNA469506,SRR3988325
PRJNA469488,SRR3988326
PRJNA469481,SRR3988327
PRJNA469431,SRR3988328
PRJNA469475,SRR3988329
PRJNA469479,SRR3988330
PRJNA469435,SRR3988331
PRJNA469477,SRR3988332
PRJNA469432,SRR3988333
PRJNA469440,SRR3988334
PRJNA469433,SRR3988335
PRJNA469471,SRR3988336
PRJNA469458,SRR3988337
PRJNA469456,SRR3988338
PRJNA469499,SRR3988339
PRJNA469490,SRR3988340
PRJNA469427,SRR3988341
PRJNA469442,SRR3988342
PRJNA469496,SRR3988343
PRJNA469505,SRR3988344
PRJNA469464,SRR3988345
PRJNA469445,SRR3988346
PRJNA469454,SRR3988347
PRJNA469514,SRR3988348
PRJNA469437,SRR3988349
PRJNA469487,SRR3988350
PRJNA469429,SRR3988351
PRJNA469507,SRR3988352
PRJNA469476,SRR3988353
PRJNA469469,SRR3988354
PRJNA469516,SRR3988355
PRJNA469457,SRR3988356
PRJNA469453,SRR3988357
PRJNA469517,SRR3988358
PRJNA469504,SRR3988359
PRJNA469447,SRR3988360
PRJNA469449,SRR3988361
PRJNA469452,SRR3988362
PRJNA469480,SRR3988363
PRJNA469482,SRR3988364
PRJNA469513,SRR3988365
PRJNA469473,SRR3988366
PRJNA469484,SRR3988367
PRJNA469497,SRR3988368
PRJNA469472,SRR3988369
PRJNA469459,SRR3988370
PRJNA469333,SRR3988371
PRJNA469351,SRR3988372
PRJNA469385,SRR3988373
PRJNA469348,SRR3988374
PRJNA469400,SRR3988375
PRJNA469335,SRR3988376
PRJNA469373,SRR3988377
PRJNA469408,SRR3988378
PRJNA469371,SRR3988379
PRJNA469381,SRR3988380
PRJNA469396,SRR3988381
PRJNA469415,SRR3988382
PRJNA469392,SRR3988383
PRJNA469417,SRR3988384
PRJNA469343,SRR3988385
PRJNA469376,SRR3988386
PRJNA469401,SRR3988387
PRJNA469369,SRR3988388
PRJNA469374,SRR3988389
PRJNA469350,SRR3988390
PRJNA469368,SRR3988391
PRJNA469402,SRR3988392
PRJNA469345,SRR3988393
PRJNA469358,SRR3988394
PRJNA469409,SRR3988395
PRJNA469419,SRR3988396
PRJNA469337,SRR3988397
PRJNA469418,SRR3988398
PRJNA469372,SRR3988399
PRJNA469362,SRR3988400
PRJNA469367,SRR3988401
PRJNA469346,SRR3988402
PRJNA469341,SRR3988403
PRJNA469353,SRR3988404
PRJNA469422,SRR3988405
PRJNA469357,SRR3988406
PRJNA469355,SRR3988407
PRJNA469390,SRR3988408
PRJNA469407,SRR3988409
PRJNA469405,SRR3988410
PRJNA469416,SRR3988411
PRJNA469393,SRR3988412
PRJNA469413,SRR3988413
PRJNA469395,SRR3988414
PRJNA469388,SRR3988415
PRJNA469338,SRR3988416
PRJNA469398,SRR3988417
PRJNA469342,SRR3988418
PRJNA469382,SRR3988419
PRJNA469386,SRR3988420
PRJNA469384,SRR3988421
PRJNA469347,SRR3988422
PRJNA469339,SRR3988423
PRJNA469340,SRR3988424
PRJNA469377,SRR3988425
PRJNA469365,SRR3988426
PRJNA469406,SRR3988427
PRJNA469363,SRR3988428
PRJNA469397,SRR3988429
PRJNA469334,SRR3988430
PRJNA469399,SRR3988431
PRJNA469349,SRR3988432
PRJNA469412,SRR3988433
PRJNA469403,SRR3988434
PRJNA469370,SRR3988435
PRJNA469352,SRR3988436
PRJNA469361,SRR3988437
PRJNA469421,SRR3988438
PRJNA469344,SRR3988439
PRJNA469394,SRR3988440
PRJNA469336,SRR3988441
PRJNA469383,SRR3988442
PRJNA469414,SRR3988443
PRJNA469375,SRR3988444
PRJNA469423,SRR3988445
PRJNA469364,SRR3988446
PRJNA469360,SRR3988447
PRJNA469424,SRR3988448
PRJNA469411,SRR3988449
PRJNA469354,SRR3988450
PRJNA469356,SRR3988451
PRJNA469359,SRR3988452
PRJNA469420,SRR3988453
PRJNA469389,SRR3988454
PRJNA469380,SRR3988455
PRJNA469391,SRR3988456
PRJNA469404,SRR3988457
PRJNA469378,SRR3988458
PRJNA469366,SRR3988459
PRJNA469614,SRR3988461
PRJNA469632,SRR3988462
PRJNA469665,SRR3988463
PRJNA469680,SRR3988464
PRJNA469616,SRR3988465
PRJNA469654,SRR3988466
PRJNA469688,SRR3988467
PRJNA469652,SRR3988468
PRJNA469676,SRR3988469
PRJNA469672,SRR3988470
PRJNA469695,SRR3988471
PRJNA469624,SRR3988472
PRJNA469650,SRR3988473
PRJNA469655,SRR3988474
PRJNA469682,SRR3988475
PRJNA469631,SRR3988476
PRJNA469649,SRR3988477
PRJNA469626,SRR3988478
PRJNA469689,SRR3988479
PRJNA469618,SRR3988480
PRJNA469699,SRR3988481
PRJNA469643,SRR3988482
PRJNA469648,SRR3988483
PRJNA469627,SRR3988484
PRJNA469622,SRR3988485
PRJNA469634,SRR3988486
PRJNA469638,SRR3988487
PRJNA469670,SRR3988488
PRJNA469636,SRR3988489
PRJNA469687,SRR3988490
PRJNA469685,SRR3988491
PRJNA469696,SRR3988492
PRJNA469673,SRR3988493
PRJNA469693,SRR3988494
PRJNA469678,SRR3988495
PRJNA469675,SRR3988496
PRJNA469619,SRR3988497
PRJNA469662,SRR3988498
PRJNA469666,SRR3988499
PRJNA469623,SRR3988500
PRJNA469664,SRR3988501
PRJNA469628,SRR3988502
PRJNA469620,SRR3988503
PRJNA469621,SRR3988504
PRJNA469658,SRR3988505
PRJNA469686,SRR3988506
PRJNA469646,SRR3988507
PRJNA469644,SRR3988508
PRJNA469677,SRR3988509
PRJNA469615,SRR3988510
PRJNA469692,SRR3988511
PRJNA469651,SRR3988512
PRJNA469642,SRR3988513
PRJNA469701,SRR3988514
PRJNA469625,SRR3988515
PRJNA469674,SRR3988516
PRJNA469617,SRR3988517
PRJNA469656,SRR3988518
PRJNA469663,SRR3988519
PRJNA469694,SRR3988520
PRJNA469703,SRR3988521
PRJNA469645,SRR3988522
PRJNA469691,SRR3988523
PRJNA469635,SRR3988524
PRJNA469640,SRR3988525
PRJNA469667,SRR3988526
PRJNA469669,SRR3988527
PRJNA469700,SRR3988528
PRJNA469660,SRR3988529
PRJNA469684,SRR3988530
PRJNA469647,SRR3988531
PRJNA469519,SRR3988532
PRJNA469598,SRR3988533
PRJNA469540,SRR3988534
PRJNA469537,SRR3988535
PRJNA469573,SRR3988536
PRJNA469588,SRR3988537
PRJNA469521,SRR3988538
PRJNA469562,SRR3988539
PRJNA469596,SRR3988540
PRJNA469560,SRR3988541
PRJNA469569,SRR3988542
PRJNA469584,SRR3988543
PRJNA469603,SRR3988544
PRJNA469580,SRR3988545
PRJNA469605,SRR3988546
PRJNA469532,SRR3988547
PRJNA469565,SRR3988548
PRJNA469589,SRR3988549
PRJNA469558,SRR3988550
PRJNA469563,SRR3988551
PRJNA469557,SRR3988552
PRJNA469590,SRR3988553
PRJNA469539,SRR3988554
PRJNA469534,SRR3988555
PRJNA469547,SRR3988556
PRJNA469597,SRR3988557
PRJNA469607,SRR3988558
PRJNA469523,SRR3988559
PRJNA469606,SRR3988560
PRJNA469561,SRR3988561
PRJNA469551,SRR3988562
PRJNA469556,SRR3988563
PRJNA469535,SRR3988564
PRJNA469530,SRR3988565
PRJNA469542,SRR3988566
PRJNA469610,SRR3988567
PRJNA469546,SRR3988568
PRJNA469544,SRR3988569
PRJNA469578,SRR3988570
PRJNA469595,SRR3988571
PRJNA469593,SRR3988572
PRJNA469604,SRR3988573
PRJNA469581,SRR3988574
PRJNA469601,SRR3988575
PRJNA469527,SRR3988576
PRJNA469576,SRR3988577
PRJNA469583,SRR3988578
PRJNA469570,SRR3988579
PRJNA469574,SRR3988580
PRJNA469531,SRR3988581
PRJNA469572,SRR3988582
PRJNA469536,SRR3988583
PRJNA469528,SRR3988584
PRJNA469566,SRR3988585
PRJNA469529,SRR3988586
PRJNA469552,SRR3988587
PRJNA469594,SRR3988588
PRJNA469554,SRR3988589
PRJNA469585,SRR3988590
PRJNA469587,SRR3988591
PRJNA469520,SRR3988592
PRJNA469538,SRR3988593
PRJNA469600,SRR3988594
PRJNA469591,SRR3988595
PRJNA469559,SRR3988596
PRJNA469541,SRR3988597
PRJNA469550,SRR3988598
PRJNA469609,SRR3988599
PRJNA469582,SRR3988600
PRJNA469522,SRR3988601
PRJNA469571,SRR3988602
PRJNA469564,SRR3988603
PRJNA469602,SRR3988604
PRJNA469611,SRR3988605
PRJNA469549,SRR3988606
PRJNA469553,SRR3988607
PRJNA469612,SRR3988608
PRJNA469599,SRR3988609
PRJNA469543,SRR3988610
PRJNA469545,SRR3988611
PRJNA469548,SRR3988612
PRJNA469575,SRR3988613
PRJNA469608,SRR3988614
PRJNA469577,SRR3988615
PRJNA469579,SRR3988616
PRJNA469568,SRR3988617
PRJNA469592,SRR3988618
PRJNA469567,SRR3988619
PRJNA469555,SRR3988620
PRJNA469706,SRR3988623
PRJNA469782,SRR3988624
PRJNA469724,SRR3988625
PRJNA469721,SRR3988626
PRJNA469757,SRR3988627
PRJNA469708,SRR3988628
PRJNA469772,SRR3988629
PRJNA469746,SRR3988630
PRJNA469780,SRR3988631
PRJNA469744,SRR3988632
PRJNA469753,SRR3988633
PRJNA469768,SRR3988634
PRJNA469787,SRR3988635
PRJNA469797,SRR3988636
PRJNA469789,SRR3988637
PRJNA469716,SRR3988638
PRJNA469749,SRR3988639
PRJNA469742,SRR3988640
PRJNA469747,SRR3988641
PRJNA469741,SRR3988642
PRJNA469723,SRR3988643
PRJNA469718,SRR3988644
PRJNA469731,SRR3988645
PRJNA469781,SRR3988646
PRJNA469710,SRR3988647
PRJNA469791,SRR3988648
PRJNA469790,SRR3988649
PRJNA469745,SRR3988650
PRJNA469740,SRR3988651
PRJNA469719,SRR3988652
PRJNA469714,SRR3988653
PRJNA469726,SRR3988654
PRJNA469794,SRR3988655
PRJNA469730,SRR3988656
PRJNA469762,SRR3988657
PRJNA469728,SRR3988658
PRJNA469779,SRR3988659
PRJNA469777,SRR3988660
PRJNA469765,SRR3988661
PRJNA469785,SRR3988662
PRJNA469760,SRR3988663
PRJNA469711,SRR3988664
PRJNA469767,SRR3988665
PRJNA469715,SRR3988666
PRJNA469754,SRR3988667
PRJNA469756,SRR3988668
PRJNA469720,SRR3988669
PRJNA469712,SRR3988670
PRJNA469713,SRR3988671
PRJNA469736,SRR3988672
PRJNA469778,SRR3988673
PRJNA469738,SRR3988674
PRJNA469769,SRR3988675
PRJNA469707,SRR3988676
PRJNA469771,SRR3988677
PRJNA469722,SRR3988678
PRJNA469775,SRR3988679
PRJNA469784,SRR3988680
PRJNA469743,SRR3988681
PRJNA469725,SRR3988682
PRJNA469734,SRR3988683
PRJNA469793,SRR3988684
PRJNA469717,SRR3988685
PRJNA469766,SRR3988686
PRJNA469709,SRR3988687
PRJNA469755,SRR3988688
PRJNA469748,SRR3988689
PRJNA469786,SRR3988690
PRJNA469795,SRR3988691
PRJNA469737,SRR3988692
PRJNA469796,SRR3988693
PRJNA469783,SRR3988694
PRJNA469727,SRR3988695
PRJNA469729,SRR3988696
PRJNA469732,SRR3988697
PRJNA469759,SRR3988698
PRJNA469792,SRR3988699
PRJNA469752,SRR3988700
PRJNA469763,SRR3988701
PRJNA469776,SRR3988702
PRJNA469751,SRR3988703
PRJNA469798,SRR3988730
PRJNA469874,SRR3988731
PRJNA469816,SRR3988732
PRJNA469849,SRR3988733
PRJNA469813,SRR3988734
PRJNA469800,SRR3988735
PRJNA469864,SRR3988736
PRJNA469838,SRR3988737
PRJNA469872,SRR3988738
PRJNA469836,SRR3988739
PRJNA469845,SRR3988740
PRJNA469860,SRR3988741
PRJNA469879,SRR3988742
PRJNA469856,SRR3988743
PRJNA469889,SRR3988744
PRJNA469881,SRR3988745
PRJNA469808,SRR3988746
PRJNA469865,SRR3988747
PRJNA469841,SRR3988748
PRJNA469834,SRR3988749
PRJNA469839,SRR3988750
PRJNA469833,SRR3988751
PRJNA469815,SRR3988752
PRJNA469866,SRR3988753
PRJNA469810,SRR3988754
PRJNA469823,SRR3988755
PRJNA469873,SRR3988756
PRJNA469802,SRR3988757
PRJNA469883,SRR3988758
PRJNA469882,SRR3988759
PRJNA469827,SRR3988760
PRJNA469837,SRR3988761
PRJNA469832,SRR3988762
PRJNA469811,SRR3988763
PRJNA469806,SRR3988764
PRJNA469818,SRR3988765
PRJNA469886,SRR3988766
PRJNA469822,SRR3988767
PRJNA469820,SRR3988768
PRJNA469854,SRR3988769
PRJNA469871,SRR3988770
PRJNA469869,SRR3988771
PRJNA469880,SRR3988772
PRJNA469857,SRR3988773
PRJNA469877,SRR3988774
PRJNA469852,SRR3988775
PRJNA469803,SRR3988776
PRJNA469859,SRR3988777
PRJNA469862,SRR3988778
PRJNA469846,SRR3988779
PRJNA469807,SRR3988780
PRJNA469850,SRR3988781
PRJNA469848,SRR3988782
PRJNA469812,SRR3988783
PRJNA469804,SRR3988784
PRJNA469805,SRR3988785
PRJNA469842,SRR3988786
PRJNA469828,SRR3988787
PRJNA469830,SRR3988788
PRJNA469870,SRR3988789
PRJNA469861,SRR3988790
PRJNA469799,SRR3988791
PRJNA469863,SRR3988792
PRJNA469814,SRR3988793
PRJNA469867,SRR3988794
PRJNA469876,SRR3988795
PRJNA469835,SRR3988796
PRJNA469817,SRR3988797
PRJNA469826,SRR3988798
PRJNA469885,SRR3988799
PRJNA469809,SRR3988800
PRJNA469858,SRR3988801
PRJNA469878,SRR3988802
PRJNA469847,SRR3988803
PRJNA469840,SRR3988804
PRJNA469887,SRR3988805
PRJNA469829,SRR3988806
PRJNA469825,SRR3988807
PRJNA469875,SRR3988808
PRJNA469819,SRR3988809
PRJNA469821,SRR3988810
PRJNA469824,SRR3988811
PRJNA469851,SRR3988812
PRJNA469884,SRR3988813
PRJNA469853,SRR3988814
PRJNA469844,SRR3988815
PRJNA469855,SRR3988816
PRJNA469868,SRR3988817
PRJNA469843,SRR3988818
PRJNA469831,SRR3988819
PRJNA469890,SRR3988850
PRJNA469966,SRR3988851
PRJNA469908,SRR3988852
PRJNA469941,SRR3988853
PRJNA469905,SRR3988854
PRJNA469892,SRR3988855
PRJNA469930,SRR3988856
PRJNA469964,SRR3988857
PRJNA469928,SRR3988858
PRJNA469937,SRR3988859
PRJNA469971,SRR3988860
PRJNA469948,SRR3988861
PRJNA469983,SRR3988862
PRJNA469973,SRR3988863
PRJNA469900,SRR3988864
PRJNA469933,SRR3988865
PRJNA469926,SRR3988866
PRJNA469931,SRR3988867
PRJNA469907,SRR3988868
PRJNA469925,SRR3988869
PRJNA469902,SRR3988870
PRJNA469915,SRR3988871
PRJNA469965,SRR3988872
PRJNA469975,SRR3988873
PRJNA469894,SRR3988874
PRJNA469974,SRR3988875
PRJNA469919,SRR3988876
PRJNA469929,SRR3988877
PRJNA469924,SRR3988878
PRJNA469903,SRR3988879
PRJNA469898,SRR3988880
PRJNA469910,SRR3988881
PRJNA469980,SRR3988882
PRJNA469914,SRR3988883
PRJNA469912,SRR3988884
PRJNA469946,SRR3988885
PRJNA469963,SRR3988886
PRJNA469961,SRR3988887
PRJNA469972,SRR3988888
PRJNA469949,SRR3988889
PRJNA469969,SRR3988890
PRJNA469951,SRR3988891
PRJNA469944,SRR3988892
PRJNA469895,SRR3988893
PRJNA469942,SRR3988894
PRJNA469899,SRR3988895
PRJNA469938,SRR3988896
PRJNA469940,SRR3988897
PRJNA469896,SRR3988898
PRJNA469904,SRR3988899
PRJNA469897,SRR3988900
PRJNA469934,SRR3988901
PRJNA469920,SRR3988902
PRJNA469922,SRR3988903
PRJNA469962,SRR3988904
PRJNA469891,SRR3988905
PRJNA469906,SRR3988906
PRJNA469968,SRR3988907
PRJNA469909,SRR3988908
PRJNA469927,SRR3988909
PRJNA469918,SRR3988910
PRJNA469979,SRR3988911
PRJNA469901,SRR3988912
PRJNA469950,SRR3988913
PRJNA469893,SRR3988914
PRJNA469970,SRR3988915
PRJNA469939,SRR3988916
PRJNA469932,SRR3988917
PRJNA469981,SRR3988918
PRJNA469917,SRR3988919
PRJNA469921,SRR3988920
PRJNA469982,SRR3988921
PRJNA469967,SRR3988922
PRJNA469911,SRR3988923
PRJNA469913,SRR3988924
PRJNA469916,SRR3988925
PRJNA469943,SRR3988926
PRJNA469945,SRR3988927
PRJNA469976,SRR3988928
PRJNA469936,SRR3988929
PRJNA469947,SRR3988930
PRJNA469960,SRR3988931
PRJNA469935,SRR3988932
PRJNA469923,SRR3988933
PRJNA469984,SRR3988934
PRJNA470061,SRR3988935
PRJNA470002,SRR3988936
PRJNA470036,SRR3988937
PRJNA469999,SRR3988938
PRJNA469986,SRR3988939
PRJNA470051,SRR3988940
PRJNA470024,SRR3988941
PRJNA470059,SRR3988942
PRJNA470022,SRR3988943
PRJNA470032,SRR3988944
PRJNA470047,SRR3988945
PRJNA470043,SRR3988946
PRJNA470066,SRR3988947
PRJNA470076,SRR3988948
PRJNA470068,SRR3988949
PRJNA469994,SRR3988950
PRJNA470052,SRR3988951
PRJNA470028,SRR3988952
PRJNA470020,SRR3988953
PRJNA470025,SRR3988954
PRJNA470053,SRR3988955
PRJNA470019,SRR3988956
PRJNA470001,SRR3988957
PRJNA469996,SRR3988958
PRJNA470009,SRR3988959
PRJNA470060,SRR3988960
PRJNA469988,SRR3988961
PRJNA470070,SRR3988962
PRJNA470069,SRR3988963
PRJNA470013,SRR3988964
PRJNA470023,SRR3988965
PRJNA470018,SRR3988966
PRJNA469992,SRR3988967
PRJNA470004,SRR3988968
PRJNA470073,SRR3988969
PRJNA470008,SRR3988970
PRJNA470006,SRR3988971
PRJNA470041,SRR3988972
PRJNA470058,SRR3988973
PRJNA470056,SRR3988974
PRJNA470067,SRR3988975
PRJNA470044,SRR3988976
PRJNA470064,SRR3988977
PRJNA469989,SRR3988978
PRJNA470049,SRR3988979
PRJNA470046,SRR3988980
PRJNA470039,SRR3988981
PRJNA470033,SRR3988982
PRJNA470037,SRR3988983
PRJNA469993,SRR3988984
PRJNA470035,SRR3988985
PRJNA469998,SRR3988986
PRJNA469990,SRR3988987
PRJNA470029,SRR3988988
PRJNA469991,SRR3988989
PRJNA470057,SRR3988990
PRJNA470016,SRR3988991
PRJNA470014,SRR3988992
PRJNA470048,SRR3988993
PRJNA469985,SRR3988994
PRJNA470050,SRR3988995
PRJNA470000,SRR3988996
PRJNA470054,SRR3988997
PRJNA470063,SRR3988998
PRJNA470021,SRR3988999
PRJNA470003,SRR3989000
PRJNA470012,SRR3989001
PRJNA470072,SRR3989002
PRJNA469995,SRR3989003
PRJNA470045,SRR3989004
PRJNA469987,SRR3989005
PRJNA470034,SRR3989006
PRJNA470027,SRR3989007
PRJNA470065,SRR3989008
PRJNA470074,SRR3989009
PRJNA470011,SRR3989010
PRJNA470015,SRR3989011
PRJNA470075,SRR3989012
PRJNA470062,SRR3989013
PRJNA470007,SRR3989014
PRJNA470010,SRR3989015
PRJNA470038,SRR3989016
PRJNA470040,SRR3989017
PRJNA470071,SRR3989018
PRJNA470031,SRR3989019
PRJNA470042,SRR3989020
PRJNA470055,SRR3989021
PRJNA470030,SRR3989022
PRJNA470017,SRR3989023
PRJNA470153,SRR3989026
PRJNA470077,SRR3989027
PRJNA470095,SRR3989028
PRJNA470092,SRR3989029
PRJNA470079,SRR3989030
PRJNA470143,SRR3989031
PRJNA470117,SRR3989032
PRJNA470151,SRR3989033
PRJNA470115,SRR3989034
PRJNA470124,SRR3989035
PRJNA470139,SRR3989036
PRJNA470158,SRR3989037
PRJNA470135,SRR3989038
PRJNA470160,SRR3989039
PRJNA470168,SRR3989040
PRJNA470087,SRR3989041
PRJNA470120,SRR3989042
PRJNA470144,SRR3989043
PRJNA470113,SRR3989044
PRJNA470118,SRR3989045
PRJNA470112,SRR3989046
PRJNA470094,SRR3989047
PRJNA470145,SRR3989048
PRJNA470089,SRR3989049
PRJNA470102,SRR3989050
PRJNA470152,SRR3989051
PRJNA470081,SRR3989052
PRJNA470162,SRR3989053
PRJNA470161,SRR3989054
PRJNA470106,SRR3989055
PRJNA470116,SRR3989056
PRJNA470111,SRR3989057
PRJNA470090,SRR3989058
